,IMAGE PATH,IMAGE NAME,LABEL,GENDER,MAPPED LABELS
2502,../data/NistFormatted/s0503_06.png,s0503_06.png,A,M,0
603,../data/NistFormatted/f0604_01.png,f0604_01.png,A,M,0
19,../data/NistFormatted/f0020_06.png,f0020_06.png,A,M,0
2314,../data/NistFormatted/s0315_03.png,s0315_03.png,A,M,0
3017,../data/NistFormatted/s1018_05.png,s1018_05.png,R,M,2
800,../data/NistFormatted/f0801_07.png,f0801_07.png,A,M,0
798,../data/NistFormatted/f0799_02.png,f0799_02.png,L,M,1
703,../data/NistFormatted/f0704_05.png,f0704_05.png,R,M,2
2193,../data/NistFormatted/s0194_10.png,s0194_10.png,A,F,0
1167,../data/NistFormatted/f1168_01.png,f1168_01.png,R,M,2
3189,../data/NistFormatted/s1190_04.png,s1190_04.png,R,M,2
945,../data/NistFormatted/f0946_05.png,f0946_05.png,W,M,4
551,../data/NistFormatted/f0552_07.png,f0552_07.png,A,M,0
1945,../data/NistFormatted/f1946_09.png,f1946_09.png,A,M,0
3563,../data/NistFormatted/s1564_05.png,s1564_05.png,R,M,2
3538,../data/NistFormatted/s1539_06.png,s1539_06.png,L,M,1
2411,../data/NistFormatted/s0412_07.png,s0412_07.png,W,M,4
2003,../data/NistFormatted/s0004_05.png,s0004_05.png,R,M,2
866,../data/NistFormatted/f0867_02.png,f0867_02.png,W,F,4
1882,../data/NistFormatted/f1883_03.png,f1883_03.png,W,M,4
3711,../data/NistFormatted/s1712_04.png,s1712_04.png,R,M,2
951,../data/NistFormatted/f0952_06.png,f0952_06.png,L,M,1
1496,../data/NistFormatted/f1497_03.png,f1497_03.png,W,M,4
2942,../data/NistFormatted/s0943_01.png,s0943_01.png,R,M,2
851,../data/NistFormatted/f0852_02.png,f0852_02.png,R,F,2
2343,../data/NistFormatted/s0344_06.png,s0344_06.png,T,M,3
2470,../data/NistFormatted/s0471_01.png,s0471_01.png,R,F,2
557,../data/NistFormatted/f0558_01.png,f0558_01.png,A,M,0
813,../data/NistFormatted/f0814_01.png,f0814_01.png,W,M,4
351,../data/NistFormatted/f0352_09.png,f0352_09.png,L,M,1
2654,../data/NistFormatted/s0655_01.png,s0655_01.png,R,M,2
1684,../data/NistFormatted/f1685_03.png,f1685_03.png,W,M,4
982,../data/NistFormatted/f0983_03.png,f0983_03.png,R,M,2
1182,../data/NistFormatted/f1183_03.png,f1183_03.png,A,F,0
2718,../data/NistFormatted/s0719_10.png,s0719_10.png,L,M,1
2720,../data/NistFormatted/s0721_03.png,s0721_03.png,T,M,3
3791,../data/NistFormatted/s1792_06.png,s1792_06.png,L,M,1
437,../data/NistFormatted/f0438_05.png,f0438_05.png,R,M,2
417,../data/NistFormatted/f0418_02.png,f0418_02.png,A,M,0
2131,../data/NistFormatted/s0132_07.png,s0132_07.png,T,M,3
3374,../data/NistFormatted/s1375_02.png,s1375_02.png,A,M,0
3238,../data/NistFormatted/s1239_03.png,s1239_03.png,R,M,2
1782,../data/NistFormatted/f1783_04.png,f1783_04.png,R,F,2
482,../data/NistFormatted/f0483_01.png,f0483_01.png,R,M,2
1470,../data/NistFormatted/f1471_01.png,f1471_01.png,W,M,4
3868,../data/NistFormatted/s1869_10.png,s1869_10.png,L,M,1
73,../data/NistFormatted/f0074_02.png,f0074_02.png,W,M,4
1929,../data/NistFormatted/f1930_03.png,f1930_03.png,T,M,3
1121,../data/NistFormatted/f1122_02.png,f1122_02.png,R,M,2
1305,../data/NistFormatted/f1306_08.png,f1306_08.png,T,M,3
2133,../data/NistFormatted/s0134_03.png,s0134_03.png,T,F,3
21,../data/NistFormatted/f0022_05.png,f0022_05.png,R,M,2
2673,../data/NistFormatted/s0674_04.png,s0674_04.png,T,M,3
541,../data/NistFormatted/f0542_07.png,f0542_07.png,A,M,0
2558,../data/NistFormatted/s0559_09.png,s0559_09.png,L,F,1
1861,../data/NistFormatted/f1862_09.png,f1862_09.png,L,M,1
3316,../data/NistFormatted/s1317_07.png,s1317_07.png,T,M,3
1921,../data/NistFormatted/f1922_01.png,f1922_01.png,W,M,4
745,../data/NistFormatted/f0746_10.png,f0746_10.png,T,M,3
3163,../data/NistFormatted/s1164_08.png,s1164_08.png,L,M,1
1110,../data/NistFormatted/f1111_08.png,f1111_08.png,W,F,4
3055,../data/NistFormatted/s1056_05.png,s1056_05.png,R,F,2
1142,../data/NistFormatted/f1143_03.png,f1143_03.png,T,M,3
2681,../data/NistFormatted/s0682_08.png,s0682_08.png,W,M,4
1560,../data/NistFormatted/f1561_06.png,f1561_06.png,R,M,2
1694,../data/NistFormatted/f1695_06.png,f1695_06.png,W,M,4
2010,../data/NistFormatted/s0011_02.png,s0011_02.png,W,M,4
731,../data/NistFormatted/f0732_02.png,f0732_02.png,R,F,2
1613,../data/NistFormatted/f1614_09.png,f1614_09.png,L,M,1
2348,../data/NistFormatted/s0349_09.png,s0349_09.png,A,M,0
365,../data/NistFormatted/f0366_06.png,f0366_06.png,A,M,0
759,../data/NistFormatted/f0760_06.png,f0760_06.png,T,M,3
1755,../data/NistFormatted/f1756_03.png,f1756_03.png,R,M,2
474,../data/NistFormatted/f0475_03.png,f0475_03.png,T,F,3
564,../data/NistFormatted/f0565_02.png,f0565_02.png,W,M,4
103,../data/NistFormatted/f0104_08.png,f0104_08.png,W,M,4
1932,../data/NistFormatted/f1933_01.png,f1933_01.png,A,M,0
930,../data/NistFormatted/f0931_02.png,f0931_02.png,A,M,0
2517,../data/NistFormatted/s0518_07.png,s0518_07.png,L,M,1
3174,../data/NistFormatted/s1175_08.png,s1175_08.png,L,M,1
3125,../data/NistFormatted/s1126_07.png,s1126_07.png,A,M,0
3647,../data/NistFormatted/s1648_01.png,s1648_01.png,W,M,4
1406,../data/NistFormatted/f1407_04.png,f1407_04.png,W,M,4
593,../data/NistFormatted/f0594_09.png,f0594_09.png,W,M,4
1797,../data/NistFormatted/f1798_08.png,f1798_08.png,T,F,3
3286,../data/NistFormatted/s1287_02.png,s1287_02.png,W,M,4
2404,../data/NistFormatted/s0405_02.png,s0405_02.png,R,M,2
3311,../data/NistFormatted/s1312_10.png,s1312_10.png,L,M,1
2396,../data/NistFormatted/s0397_06.png,s0397_06.png,A,M,0
720,../data/NistFormatted/f0721_03.png,f0721_03.png,T,M,3
2247,../data/NistFormatted/s0248_02.png,s0248_02.png,R,M,2
2110,../data/NistFormatted/s0111_02.png,s0111_02.png,A,M,0
672,../data/NistFormatted/f0673_03.png,f0673_03.png,W,M,4
1236,../data/NistFormatted/f1237_09.png,f1237_09.png,W,M,4
892,../data/NistFormatted/f0893_05.png,f0893_05.png,R,M,2
3269,../data/NistFormatted/s1270_02.png,s1270_02.png,W,F,4
2507,../data/NistFormatted/s0508_05.png,s0508_05.png,R,M,2
3627,../data/NistFormatted/s1628_10.png,s1628_10.png,L,M,1
3748,../data/NistFormatted/s1749_07.png,s1749_07.png,T,M,3
3631,../data/NistFormatted/s1632_08.png,s1632_08.png,L,M,1
457,../data/NistFormatted/f0458_07.png,f0458_07.png,L,M,1
3171,../data/NistFormatted/s1172_01.png,s1172_01.png,A,M,0
2852,../data/NistFormatted/s0853_01.png,s0853_01.png,R,M,2
694,../data/NistFormatted/f0695_05.png,f0695_05.png,A,M,0
2789,../data/NistFormatted/s0790_01.png,s0790_01.png,R,F,2
545,../data/NistFormatted/f0546_03.png,f0546_03.png,R,M,2
2481,../data/NistFormatted/s0482_08.png,s0482_08.png,L,M,1
846,../data/NistFormatted/f0847_01.png,f0847_01.png,W,F,4
1537,../data/NistFormatted/f1538_04.png,f1538_04.png,R,M,2
1522,../data/NistFormatted/f1523_05.png,f1523_05.png,R,M,2
2160,../data/NistFormatted/s0161_04.png,s0161_04.png,A,M,0
3331,../data/NistFormatted/s1332_10.png,s1332_10.png,L,F,1
175,../data/NistFormatted/f0176_08.png,f0176_08.png,W,M,4
3905,../data/NistFormatted/s1906_01.png,s1906_01.png,W,M,4
3507,../data/NistFormatted/s1508_10.png,s1508_10.png,T,M,3
520,../data/NistFormatted/f0521_08.png,f0521_08.png,L,M,1
1682,../data/NistFormatted/f1683_08.png,f1683_08.png,T,M,3
740,../data/NistFormatted/f0741_03.png,f0741_03.png,T,M,3
3906,../data/NistFormatted/s1907_04.png,s1907_04.png,R,M,2
3607,../data/NistFormatted/s1608_01.png,s1608_01.png,R,M,2
2002,../data/NistFormatted/s0003_10.png,s0003_10.png,L,F,1
504,../data/NistFormatted/f0505_01.png,f0505_01.png,R,M,2
1205,../data/NistFormatted/f1206_02.png,f1206_02.png,T,M,3
2605,../data/NistFormatted/s0606_01.png,s0606_01.png,W,M,4
660,../data/NistFormatted/f0661_07.png,f0661_07.png,A,M,0
2147,../data/NistFormatted/s0148_02.png,s0148_02.png,L,M,1
2391,../data/NistFormatted/s0392_07.png,s0392_07.png,W,M,4
1656,../data/NistFormatted/f1657_08.png,f1657_08.png,L,M,1
2030,../data/NistFormatted/s0031_02.png,s0031_02.png,A,M,0
3162,../data/NistFormatted/s1163_03.png,s1163_03.png,T,M,3
1130,../data/NistFormatted/f1131_02.png,f1131_02.png,T,M,3
2492,../data/NistFormatted/s0493_01.png,s0493_01.png,W,M,4
2818,../data/NistFormatted/s0819_07.png,s0819_07.png,T,M,3
3355,../data/NistFormatted/s1356_02.png,s1356_02.png,R,M,2
3550,../data/NistFormatted/s1551_09.png,s1551_09.png,A,M,0
3333,../data/NistFormatted/s1334_08.png,s1334_08.png,L,M,1
2042,../data/NistFormatted/s0043_08.png,s0043_08.png,A,M,0
2930,../data/NistFormatted/s0931_02.png,s0931_02.png,A,M,0
1942,../data/NistFormatted/f1943_03.png,f1943_03.png,W,M,4
222,../data/NistFormatted/f0223_01.png,f0223_01.png,R,M,2
1888,../data/NistFormatted/f1889_04.png,f1889_04.png,R,M,2
473,../data/NistFormatted/f0474_06.png,f0474_06.png,W,M,4
684,../data/NistFormatted/f0685_07.png,f0685_07.png,L,M,1
2097,../data/NistFormatted/s0098_07.png,s0098_07.png,A,M,0
1876,../data/NistFormatted/f1877_01.png,f1877_01.png,A,M,0
2433,../data/NistFormatted/s0434_06.png,s0434_06.png,W,M,4
3221,../data/NistFormatted/s1222_02.png,s1222_02.png,T,M,3
1453,../data/NistFormatted/f1454_08.png,f1454_08.png,W,M,4
1606,../data/NistFormatted/f1607_08.png,f1607_08.png,T,M,3
617,../data/NistFormatted/f0618_09.png,f0618_09.png,L,M,1
2662,../data/NistFormatted/s0663_04.png,s0663_04.png,A,M,0
2372,../data/NistFormatted/s0373_09.png,s0373_09.png,A,M,0
2819,../data/NistFormatted/s0820_06.png,s0820_06.png,A,M,0
2622,../data/NistFormatted/s0623_09.png,s0623_09.png,L,M,1
3545,../data/NistFormatted/s1546_08.png,s1546_08.png,L,M,1
2749,../data/NistFormatted/s0750_10.png,s0750_10.png,L,M,1
1116,../data/NistFormatted/f1117_02.png,f1117_02.png,T,F,3
1310,../data/NistFormatted/f1311_06.png,f1311_06.png,L,M,1
3116,../data/NistFormatted/s1117_02.png,s1117_02.png,T,F,3
3335,../data/NistFormatted/s1336_10.png,s1336_10.png,L,M,1
901,../data/NistFormatted/f0902_02.png,f0902_02.png,A,M,0
1642,../data/NistFormatted/f1643_09.png,f1643_09.png,A,M,0
1520,../data/NistFormatted/f1521_02.png,f1521_02.png,T,M,3
217,../data/NistFormatted/f0218_02.png,f0218_02.png,A,M,0
2503,../data/NistFormatted/s0504_05.png,s0504_05.png,R,M,2
1221,../data/NistFormatted/f1222_02.png,f1222_02.png,T,M,3
465,../data/NistFormatted/f0466_10.png,f0466_10.png,T,M,3
2130,../data/NistFormatted/s0131_10.png,s0131_10.png,L,M,1
2890,../data/NistFormatted/s0891_07.png,s0891_07.png,T,M,3
2224,../data/NistFormatted/s0225_10.png,s0225_10.png,T,F,3
578,../data/NistFormatted/f0579_02.png,f0579_02.png,A,F,0
3391,../data/NistFormatted/s1392_10.png,s1392_10.png,L,M,1
989,../data/NistFormatted/f0990_09.png,f0990_09.png,L,M,1
1955,../data/NistFormatted/f1956_10.png,f1956_10.png,A,M,0
558,../data/NistFormatted/f0559_09.png,f0559_09.png,L,F,1
3343,../data/NistFormatted/s1344_09.png,s1344_09.png,W,M,4
2796,../data/NistFormatted/s0797_04.png,s0797_04.png,W,M,4
1020,../data/NistFormatted/f1021_06.png,f1021_06.png,A,M,0
1679,../data/NistFormatted/f1680_02.png,f1680_02.png,W,M,4
854,../data/NistFormatted/f0855_04.png,f0855_04.png,W,M,4
3975,../data/NistFormatted/s1976_10.png,s1976_10.png,W,M,4
1316,../data/NistFormatted/f1317_07.png,f1317_07.png,T,M,3
1917,../data/NistFormatted/f1918_05.png,f1918_05.png,A,M,0
3634,../data/NistFormatted/s1635_02.png,s1635_02.png,T,M,3
3425,../data/NistFormatted/s1426_02.png,s1426_02.png,R,M,2
2197,../data/NistFormatted/s0198_06.png,s0198_06.png,W,M,4
1654,../data/NistFormatted/f1655_07.png,f1655_07.png,A,M,0
1532,../data/NistFormatted/f1533_05.png,f1533_05.png,R,F,2
752,../data/NistFormatted/f0753_03.png,f0753_03.png,R,M,2
572,../data/NistFormatted/f0573_07.png,f0573_07.png,T,M,3
1432,../data/NistFormatted/f1433_07.png,f1433_07.png,T,M,3
9,../data/NistFormatted/f0010_01.png,f0010_01.png,W,M,4
3275,../data/NistFormatted/s1276_01.png,s1276_01.png,W,M,4
3371,../data/NistFormatted/s1372_04.png,s1372_04.png,W,M,4
2246,../data/NistFormatted/s0247_08.png,s0247_08.png,W,M,4
2595,../data/NistFormatted/s0596_04.png,s0596_04.png,R,M,2
1846,../data/NistFormatted/f1847_10.png,f1847_10.png,L,M,1
1419,../data/NistFormatted/f1420_05.png,f1420_05.png,W,M,4
834,../data/NistFormatted/f0835_10.png,f0835_10.png,L,F,1
1809,../data/NistFormatted/f1810_05.png,f1810_05.png,R,F,2
2498,../data/NistFormatted/s0499_03.png,s0499_03.png,R,M,2
1423,../data/NistFormatted/f1424_10.png,f1424_10.png,L,M,1
2436,../data/NistFormatted/s0437_04.png,s0437_04.png,R,M,2
164,../data/NistFormatted/f0165_05.png,f0165_05.png,R,M,2
3358,../data/NistFormatted/s1359_03.png,s1359_03.png,R,M,2
2226,../data/NistFormatted/s0227_02.png,s0227_02.png,A,F,0
2421,../data/NistFormatted/s0422_07.png,s0422_07.png,L,M,1
992,../data/NistFormatted/f0993_08.png,f0993_08.png,T,F,3
652,../data/NistFormatted/f0653_07.png,f0653_07.png,T,F,3
623,../data/NistFormatted/f0624_03.png,f0624_03.png,T,F,3
2486,../data/NistFormatted/s0487_02.png,s0487_02.png,W,M,4
1722,../data/NistFormatted/f1723_05.png,f1723_05.png,A,M,0
818,../data/NistFormatted/f0819_07.png,f0819_07.png,T,M,3
543,../data/NistFormatted/f0544_10.png,f0544_10.png,W,M,4
3104,../data/NistFormatted/s1105_08.png,s1105_08.png,L,M,1
2189,../data/NistFormatted/s0190_08.png,s0190_08.png,A,M,0
1511,../data/NistFormatted/f1512_05.png,f1512_05.png,R,M,2
2098,../data/NistFormatted/s0099_02.png,s0099_02.png,A,M,0
2359,../data/NistFormatted/s0360_09.png,s0360_09.png,L,M,1
3887,../data/NistFormatted/s1888_05.png,s1888_05.png,A,M,0
3146,../data/NistFormatted/s1147_09.png,s1147_09.png,L,M,1
248,../data/NistFormatted/f0249_04.png,f0249_04.png,A,M,0
860,../data/NistFormatted/f0861_03.png,f0861_03.png,W,M,4
1249,../data/NistFormatted/f1250_07.png,f1250_07.png,A,M,0
2993,../data/NistFormatted/s0994_04.png,s0994_04.png,T,F,3
2280,../data/NistFormatted/s0281_04.png,s0281_04.png,R,M,2
3048,../data/NistFormatted/s1049_08.png,s1049_08.png,A,M,0
2201,../data/NistFormatted/s0202_08.png,s0202_08.png,L,M,1
2672,../data/NistFormatted/s0673_03.png,s0673_03.png,W,M,4
3514,../data/NistFormatted/s1515_02.png,s1515_02.png,T,M,3
2243,../data/NistFormatted/s0244_09.png,s0244_09.png,L,M,1
3939,../data/NistFormatted/s1940_03.png,s1940_03.png,R,M,2
413,../data/NistFormatted/f0414_01.png,f0414_01.png,R,M,2
2590,../data/NistFormatted/s0591_06.png,s0591_06.png,A,M,0
3032,../data/NistFormatted/s1033_05.png,s1033_05.png,R,M,2
3393,../data/NistFormatted/s1394_07.png,s1394_07.png,W,M,4
1400,../data/NistFormatted/f1401_06.png,f1401_06.png,A,F,0
1692,../data/NistFormatted/f1693_08.png,f1693_08.png,T,F,3
3721,../data/NistFormatted/s1722_10.png,s1722_10.png,L,M,1
3768,../data/NistFormatted/s1769_07.png,s1769_07.png,T,M,3
2152,../data/NistFormatted/s0153_08.png,s0153_08.png,W,M,4
3461,../data/NistFormatted/s1462_09.png,s1462_09.png,W,F,4
3657,../data/NistFormatted/s1658_08.png,s1658_08.png,A,M,0
1579,../data/NistFormatted/f1580_09.png,f1580_09.png,W,M,4
3100,../data/NistFormatted/s1101_06.png,s1101_06.png,L,F,1
2013,../data/NistFormatted/s0014_06.png,s0014_06.png,W,M,4
381,../data/NistFormatted/f0382_01.png,f0382_01.png,R,M,2
1658,../data/NistFormatted/f1659_04.png,f1659_04.png,R,M,2
2505,../data/NistFormatted/s0506_10.png,s0506_10.png,L,M,1
215,../data/NistFormatted/f0216_05.png,f0216_05.png,R,M,2
780,../data/NistFormatted/f0781_02.png,f0781_02.png,A,F,0
789,../data/NistFormatted/f0790_01.png,f0790_01.png,R,F,2
1987,../data/NistFormatted/f1988_05.png,f1988_05.png,R,M,2
2289,../data/NistFormatted/s0290_02.png,s0290_02.png,R,M,2
2190,../data/NistFormatted/s0191_06.png,s0191_06.png,L,M,1
1052,../data/NistFormatted/f1053_01.png,f1053_01.png,R,M,2
2380,../data/NistFormatted/s0381_01.png,s0381_01.png,A,M,0
753,../data/NistFormatted/f0754_04.png,f0754_04.png,R,F,2
2722,../data/NistFormatted/s0723_01.png,s0723_01.png,R,M,2
3224,../data/NistFormatted/s1225_04.png,s1225_04.png,W,F,4
2074,../data/NistFormatted/s0075_09.png,s0075_09.png,L,M,1
2900,../data/NistFormatted/s0901_09.png,s0901_09.png,L,M,1
3985,../data/NistFormatted/s1986_06.png,s1986_06.png,L,M,1
1995,../data/NistFormatted/f1996_04.png,f1996_04.png,W,M,4
3842,../data/NistFormatted/s1843_10.png,s1843_10.png,T,F,3
167,../data/NistFormatted/f0168_02.png,f0168_02.png,A,F,0
3244,../data/NistFormatted/s1245_05.png,s1245_05.png,A,M,0
3005,../data/NistFormatted/s1006_03.png,s1006_03.png,A,F,0
1307,../data/NistFormatted/f1308_07.png,f1308_07.png,A,F,0
185,../data/NistFormatted/f0186_04.png,f0186_04.png,T,M,3
3934,../data/NistFormatted/s1935_04.png,s1935_04.png,R,M,2
2723,../data/NistFormatted/s0724_04.png,s0724_04.png,R,F,2
1114,../data/NistFormatted/f1115_03.png,f1115_03.png,T,M,3
2869,../data/NistFormatted/s0870_04.png,s0870_04.png,R,F,2
1830,../data/NistFormatted/f1831_08.png,f1831_08.png,T,M,3
2880,../data/NistFormatted/s0881_01.png,s0881_01.png,W,M,4
881,../data/NistFormatted/f0882_02.png,f0882_02.png,W,F,4
964,../data/NistFormatted/f0965_10.png,f0965_10.png,L,F,1
2184,../data/NistFormatted/s0185_05.png,s0185_05.png,R,M,2
332,../data/NistFormatted/f0333_08.png,f0333_08.png,L,M,1
1338,../data/NistFormatted/f1339_04.png,f1339_04.png,R,M,2
2556,../data/NistFormatted/s0557_04.png,s0557_04.png,A,F,0
375,../data/NistFormatted/f0376_01.png,f0376_01.png,W,M,4
1253,../data/NistFormatted/f1254_06.png,f1254_06.png,A,F,0
3149,../data/NistFormatted/s1150_10.png,s1150_10.png,L,M,1
1728,../data/NistFormatted/f1729_02.png,f1729_02.png,T,F,3
2592,../data/NistFormatted/s0593_07.png,s0593_07.png,T,F,3
2824,../data/NistFormatted/s0825_09.png,s0825_09.png,W,M,4
3619,../data/NistFormatted/s1620_07.png,s1620_07.png,L,M,1
105,../data/NistFormatted/f0106_08.png,f0106_08.png,W,M,4
3917,../data/NistFormatted/s1918_05.png,s1918_05.png,A,M,0
2687,../data/NistFormatted/s0688_09.png,s0688_09.png,T,M,3
2447,../data/NistFormatted/s0448_03.png,s0448_03.png,W,M,4
2244,../data/NistFormatted/s0245_07.png,s0245_07.png,W,M,4
3708,../data/NistFormatted/s1709_01.png,s1709_01.png,R,M,2
3208,../data/NistFormatted/s1209_06.png,s1209_06.png,W,M,4
3485,../data/NistFormatted/s1486_03.png,s1486_03.png,T,M,3
3704,../data/NistFormatted/s1705_01.png,s1705_01.png,A,M,0
1179,../data/NistFormatted/f1180_03.png,f1180_03.png,R,F,2
401,../data/NistFormatted/f0402_01.png,f0402_01.png,A,M,0
2357,../data/NistFormatted/s0358_09.png,s0358_09.png,L,M,1
2312,../data/NistFormatted/s0313_08.png,s0313_08.png,W,M,4
3884,../data/NistFormatted/s1885_03.png,s1885_03.png,T,F,3
2057,../data/NistFormatted/s0058_10.png,s0058_10.png,A,M,0
1571,../data/NistFormatted/f1572_07.png,f1572_07.png,T,F,3
1289,../data/NistFormatted/f1290_10.png,f1290_10.png,W,M,4
3664,../data/NistFormatted/s1665_07.png,s1665_07.png,W,M,4
3060,../data/NistFormatted/s1061_01.png,s1061_01.png,R,M,2
2784,../data/NistFormatted/s0785_04.png,s0785_04.png,W,M,4
219,../data/NistFormatted/f0220_10.png,f0220_10.png,L,M,1
3038,../data/NistFormatted/s1039_07.png,s1039_07.png,W,M,4
1268,../data/NistFormatted/f1269_04.png,f1269_04.png,R,F,2
2457,../data/NistFormatted/s0458_07.png,s0458_07.png,L,M,1
3554,../data/NistFormatted/s1555_10.png,s1555_10.png,A,M,0
160,../data/NistFormatted/f0161_04.png,f0161_04.png,A,M,0
2983,../data/NistFormatted/s0984_04.png,s0984_04.png,R,M,2
3819,../data/NistFormatted/s1820_01.png,s1820_01.png,A,F,0
1379,../data/NistFormatted/f1380_02.png,f1380_02.png,T,M,3
1369,../data/NistFormatted/f1370_05.png,f1370_05.png,R,M,2
3796,../data/NistFormatted/s1797_09.png,s1797_09.png,W,F,4
615,../data/NistFormatted/f0616_08.png,f0616_08.png,T,M,3
1516,../data/NistFormatted/f1517_07.png,f1517_07.png,W,M,4
546,../data/NistFormatted/f0547_05.png,f0547_05.png,R,F,2
1281,../data/NistFormatted/f1282_01.png,f1282_01.png,W,M,4
1042,../data/NistFormatted/f1043_01.png,f1043_01.png,R,F,2
1031,../data/NistFormatted/f1032_09.png,f1032_09.png,A,M,0
3176,../data/NistFormatted/s1177_08.png,s1177_08.png,A,M,0
1843,../data/NistFormatted/f1844_06.png,f1844_06.png,W,M,4
1789,../data/NistFormatted/f1790_06.png,f1790_06.png,W,M,4
3733,../data/NistFormatted/s1734_09.png,s1734_09.png,A,M,0
1376,../data/NistFormatted/f1377_08.png,f1377_08.png,W,F,4
943,../data/NistFormatted/f0944_07.png,f0944_07.png,W,M,4
3890,../data/NistFormatted/s1891_08.png,s1891_08.png,W,M,4
2659,../data/NistFormatted/s0660_02.png,s0660_02.png,T,M,3
584,../data/NistFormatted/f0585_04.png,f0585_04.png,W,M,4
74,../data/NistFormatted/f0075_09.png,f0075_09.png,L,M,1
3611,../data/NistFormatted/s1612_08.png,s1612_08.png,T,M,3
1599,../data/NistFormatted/f1600_02.png,f1600_02.png,A,M,0
2235,../data/NistFormatted/s0236_04.png,s0236_04.png,A,F,0
1113,../data/NistFormatted/f1114_06.png,f1114_06.png,W,M,4
3866,../data/NistFormatted/s1867_07.png,s1867_07.png,L,M,1
424,../data/NistFormatted/f0425_07.png,f0425_07.png,L,M,1
1717,../data/NistFormatted/f1718_09.png,f1718_09.png,L,M,1
1047,../data/NistFormatted/f1048_06.png,f1048_06.png,L,M,1
475,../data/NistFormatted/f0476_09.png,f0476_09.png,L,F,1
2048,../data/NistFormatted/s0049_03.png,s0049_03.png,T,F,3
3674,../data/NistFormatted/s1675_02.png,s1675_02.png,A,F,0
944,../data/NistFormatted/f0945_09.png,f0945_09.png,W,M,4
2762,../data/NistFormatted/s0763_05.png,s0763_05.png,W,M,4
1630,../data/NistFormatted/f1631_03.png,f1631_03.png,W,M,4
1517,../data/NistFormatted/f1518_02.png,f1518_02.png,T,F,3
308,../data/NistFormatted/f0309_05.png,f0309_05.png,R,M,2
